objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,redshift,plate,mjd,fiberid,class
1.24E+18,221.019711,0.05114197,19.30092,18.17729,17.63671,17.31625,17.17607,752,301,4,517,3.46E+17,0.07326753,307,51663,639,GALAXY
1.24E+18,221.0787147,0.041915152,17.19096,15.24236,14.37036,13.94962,13.60577,752,301,4,518,3.46E+17,0.02893496,307,51663,635,GALAXY
1.24E+18,221.0765261,0.044057647,16.29885,15.46476,15.19915,15.01697,14.93037,752,301,4,518,3.47E+17,0.02818687,308,51662,387,GALAXY
1.24E+18,221.0946548,0.074681292,18.39755,17.09649,16.53316,16.2905,16.18196,752,301,4,518,3.30E+18,0.000254114,2934,54626,271,STAR
1.24E+18,221.119607,0.198736478,18.61097,17.45862,17.07661,16.74529,16.90368,752,301,4,518,3.47E+17,-0.000114508,308,51662,433,STAR
1.24E+18,221.1259094,0.163719976,19.55657,19.21807,19.22159,19.07331,19.11658,752,301,4,518,3.46E+17,2.753311,307,51663,640,QSO
1.24E+18,168.3212639,-0.090329385,19.52767,18.06635,17.31638,16.91785,16.59613,756,301,3,351,3.13E+17,0.09044226,278,51900,62,GALAXY
1.24E+18,168.4099811,-0.185540889,18.73294,17.50664,16.82374,16.35264,16.09704,756,301,3,351,3.13E+17,0.1006646,278,51900,23,GALAXY
1.24E+18,168.4108176,-0.163638028,19.01266,17.50936,16.72,16.29507,16.00808,756,301,3,351,3.13E+17,0.1015486,278,51900,25,GALAXY
1.24E+18,168.4271875,-0.13211617,19.41237,17.29939,16.23182,15.7607,15.39121,756,301,3,351,3.13E+17,0.1094026,278,51900,21,GALAXY
1.24E+18,168.474995,-0.038307313,19.23199,18.61404,18.37873,18.02689,17.90841,756,301,3,352,3.13E+17,0.4454244,278,51900,37,QSO
1.24E+18,168.5306509,-0.008639968,17.5655,16.45211,15.81339,15.40007,15.15072,756,301,3,352,3.14E+17,0.07265639,279,51984,396,QSO
1.24E+18,168.5412952,-0.135762549,19.4334,18.21591,17.39814,16.74413,16.52987,756,301,3,352,3.14E+17,0.1001532,279,51984,280,QSO
1.24E+18,168.5643072,-0.058322462,18.28552,17.11151,16.5519,16.183,15.95913,756,301,3,352,3.14E+17,0.07911732,279,51984,265,GALAXY
1.24E+18,168.571162,-0.075171378,19.00943,18.0147,17.65588,17.39462,17.41274,756,301,3,352,3.14E+17,0.07981418,279,51984,271,GALAXY
1.24E+18,168.618709,-0.061306461,19.38351,18.14957,17.52469,17.19,16.90524,756,301,3,353,3.14E+17,0.09509862,279,51984,223,GALAXY
1.24E+18,168.7769379,-0.071303948,18.79389,17.82701,17.41983,17.14709,16.96533,756,301,3,354,3.14E+17,0.08011892,279,51984,191,GALAXY
1.24E+18,168.8308153,-0.087967925,18.97399,18.01957,17.49477,17.1128,17.02242,756,301,3,354,3.14E+17,0.1289481,279,51984,200,GALAXY
1.24E+18,168.8525678,-0.186148332,19.26901,17.68568,16.80569,16.3466,16.00368,756,301,3,354,3.14E+17,0.1002232,279,51984,173,GALAXY
1.24E+18,169.0413184,-0.068629415,19.34893,18.42133,18.09584,17.98659,17.92731,756,301,3,355,4.32E+18,0.000539962,3838,55588,360,STAR
1.24E+18,168.9226203,-0.059975851,18.8411,17.39964,16.75814,16.41932,16.12039,756,301,3,355,3.14E+17,0.07591921,279,51984,178,GALAXY
1.24E+18,168.957592,-0.054611514,18.51735,17.48384,17.06217,16.82633,16.60761,756,301,3,355,3.14E+17,0.03890612,279,51984,477,GALAXY
1.24E+18,169.195996,-0.100209661,18.18066,16.55446,15.80973,15.43983,15.13003,756,301,3,356,3.14E+17,0.03931824,279,51984,158,GALAXY
1.24E+18,169.0897625,-0.074192483,19.17301,17.02677,15.97429,15.49931,15.06749,756,301,3,356,3.14E+17,0.09957927,279,51984,157,GALAXY
1.24E+18,169.1102561,-0.038515444,19.17401,18.22729,17.87269,17.58887,17.46213,756,301,3,356,3.14E+17,0.0725622,279,51984,492,GALAXY
1.24E+18,169.3008598,-0.18929924,19.55765,18.04463,17.28008,16.86557,16.59474,756,301,3,357,3.14E+17,0.04006717,279,51984,152,GALAXY
1.24E+18,169.3010823,-0.206177323,19.20644,17.46893,16.44375,15.9732,15.58933,756,301,3,357,3.15E+17,0.1250766,280,51612,309,GALAXY
1.24E+18,169.3452756,-0.076222321,19.33626,17.3451,16.33133,15.89593,15.50111,756,301,3,357,3.14E+17,0.1029983,279,51984,156,GALAXY
1.24E+18,169.4720393,-0.007440842,18.32913,17.36724,17.00152,16.59247,16.53589,756,301,3,358,3.14E+17,0.09613471,279,51984,520,GALAXY
1.24E+18,169.3870782,-0.187498015,17.26024,15.43931,14.50872,14.01369,13.60126,756,301,3,358,3.15E+17,0.04033846,280,51612,301,GALAXY
1.24E+18,169.5504215,-0.127567816,18.28935,17.00251,16.81116,16.78335,16.81202,756,301,3,359,3.14E+17,0.000407826,279,51984,119,STAR
1.24E+18,169.5720007,-0.073191742,17.55366,16.46706,16.09744,15.96723,15.94523,756,301,3,359,3.15E+17,0.000124505,280,51612,280,STAR
1.24E+18,169.5073446,-0.075922287,18.2439,16.87863,16.18544,15.81051,15.5381,756,301,3,359,3.15E+17,0.09816986,280,51612,315,GALAXY
1.24E+18,169.5235516,-0.01820453,18.92927,17.57567,16.79742,16.38542,16.08393,756,301,3,359,3.14E+17,0.1093072,279,51984,512,GALAXY
1.24E+18,169.555448,-0.195503459,19.13927,17.75478,16.87227,16.42776,16.09847,756,301,3,359,3.15E+17,0.159024,280,51612,269,GALAXY
1.24E+18,169.5877053,-0.08659579,18.25345,17.20192,16.80668,16.52431,16.40069,756,301,3,359,3.15E+17,0.07762039,280,51612,268,GALAXY
1.24E+18,169.5997348,-0.017589997,18.15925,16.56233,15.74719,15.36138,15.05642,756,301,3,359,3.15E+17,0.07314368,280,51612,275,GALAXY
1.24E+18,169.6357626,-0.152029524,18.79537,17.31792,16.49959,16.07422,15.80727,756,301,3,359,3.14E+17,0.0978831,279,51984,115,GALAXY
1.24E+18,169.8724263,-0.089248833,19.41513,17.53132,16.5784,16.15435,15.7886,756,301,3,361,3.14E+17,0.1026829,279,51984,71,GALAXY
1.24E+18,169.9948413,-0.115601562,19.24707,18.34192,18.05363,17.95167,17.91345,756,301,3,362,4.32E+18,0.000662784,3839,55575,496,STAR
1.24E+18,170.0916402,-0.045378919,19.17184,17.53762,16.68857,16.2541,15.89447,756,301,3,362,3.14E+17,0.06339619,279,51984,634,GALAXY
1.24E+18,170.1883345,-0.148237501,18.7454,17.21812,16.36253,15.91216,15.51437,756,301,3,363,3.14E+17,0.02493797,279,51984,37,GALAXY
1.24E+18,170.2377647,-0.084382396,17.29959,16.25879,15.73448,15.48002,15.22572,756,301,3,363,3.15E+17,0.02532525,280,51612,239,GALAXY
1.24E+18,170.2390315,-0.097098767,17.39385,16.36282,15.99072,15.82151,15.64361,756,301,3,363,3.14E+17,0.02535571,279,51984,36,GALAXY
1.24E+18,170.3897309,-0.029802447,18.64731,17.21833,16.50061,16.08289,15.79686,756,301,3,364,3.15E+17,0.06895068,280,51612,186,GALAXY
1.24E+18,170.4381918,-0.02255988,18.49069,18.0791,18.03934,17.66487,17.99057,756,301,3,365,3.15E+17,0.09905367,280,51612,192,GALAXY
1.24E+18,170.5505657,-0.151151761,17.46177,16.41245,16.12708,16.01488,16.00724,756,301,3,365,3.16E+17,0.000515612,281,51614,317,STAR
1.24E+18,170.4212753,-0.01336171,18.30649,17.07386,16.34986,15.97207,15.66308,756,301,3,365,3.16E+17,0.09869838,281,51614,313,GALAXY
1.24E+18,170.470126,-0.125581039,19.56842,18.75556,18.33203,17.92903,17.89693,756,301,3,365,3.15E+17,0.145081,280,51612,198,GALAXY
1.24E+18,170.4838624,-0.173730177,19.18243,18.68349,18.07798,17.91615,17.70431,756,301,3,365,3.15E+17,0.2986698,280,51612,191,GALAXY
1.24E+18,170.6033538,-0.061278119,19.43401,17.40325,16.46102,15.98958,15.81264,756,301,3,366,3.16E+17,0.06371803,281,51614,312,GALAXY
1.24E+18,170.6093754,-0.088350177,19.10686,18.88727,18.81826,18.72139,18.62769,756,301,3,366,3.16E+17,2.095613,281,51614,304,QSO
1.24E+18,170.5690426,-0.060238801,18.60075,17.29118,16.66564,16.277,16.05598,756,301,3,366,3.15E+17,0.09355371,280,51612,170,GALAXY
1.24E+18,170.579965,-0.144642089,18.95483,17.6873,17.0833,16.7225,16.51023,756,301,3,366,3.16E+17,0.06804425,281,51614,314,GALAXY
1.24E+18,170.6302744,-0.017156467,17.7692,16.43997,15.83121,15.50425,15.21049,756,301,3,366,3.15E+17,0.04074237,280,51612,161,GALAXY
1.24E+18,221.1779915,0.138867311,19.56598,17.03926,15.85613,15.43,15.18791,752,301,4,518,3.30E+18,-2.10E-05,2934,54626,426,STAR
1.24E+18,221.200565,0.179146876,17.95126,16.70725,16.19998,15.99883,15.92083,752,301,4,519,3.30E+18,-0.000466466,2934,54626,433,STAR
1.24E+18,221.2278136,0.075049168,18.14524,16.8628,16.33488,16.11353,15.98849,752,301,4,519,3.47E+17,3.87E-05,308,51662,439,STAR
1.24E+18,221.3122045,0.046924828,17.33047,17.33286,17.49203,17.54124,17.64049,752,301,4,519,4.53E+18,2.15E-05,4022,55352,806,STAR
1.24E+18,221.3129145,0.157812802,19.08354,17.94732,18.0647,18.15747,18.31382,752,301,4,519,3.30E+18,0.000390692,2934,54626,422,STAR
1.24E+18,221.3149568,0.147759713,18.45137,17.49443,17.08257,16.8952,16.81693,752,301,4,519,3.28E+18,-0.000283163,2909,54653,440,STAR
1.24E+18,221.2057353,0.015717433,19.39725,18.41522,17.90776,17.56511,17.43106,752,301,4,519,3.47E+17,0.1981742,308,51662,396,GALAXY
1.24E+18,221.3859073,0.08712947,18.38992,17.34672,17.00129,16.8558,16.81762,752,301,4,520,3.28E+18,-0.000143143,2909,54653,433,STAR
1.24E+18,221.4171361,0.205706824,18.93304,17.96251,17.60819,17.49268,17.44552,752,301,4,520,3.28E+18,0.000491964,2909,54653,438,STAR
1.24E+18,221.4424045,0.104650298,19.22478,18.77688,18.83614,18.67708,18.6999,752,301,4,520,3.47E+17,0.6112232,308,51662,478,QSO
1.24E+18,221.4464782,0.073100579,17.88213,16.42658,15.85747,15.6442,15.54078,752,301,4,520,3.28E+18,0.000232214,2909,54653,437,STAR
1.24E+18,221.5276173,0.175830178,16.77416,15.05554,14.42455,14.54907,14.18362,752,301,4,521,3.47E+17,0,308,51662,577,GALAXY
1.24E+18,221.5695133,0.206612299,17.35683,15.80227,15.19773,14.98677,14.87928,752,301,4,521,3.28E+18,-0.000103285,2909,54653,431,STAR
1.24E+18,221.6046949,0.011518023,18.75711,18.46271,18.16235,18.16421,18.03053,752,301,4,521,3.47E+17,1.015271,308,51662,480,QSO
1.24E+18,221.6599472,0.194248499,18.43828,16.96999,16.41118,16.20834,16.12102,752,301,4,522,3.28E+18,3.52E-06,2909,54653,470,STAR
1.24E+18,221.6711757,0.059753833,17.60739,16.11046,15.56642,15.38827,15.31118,752,301,4,522,3.28E+18,-0.000142422,2909,54653,472,STAR
1.24E+18,221.7049455,0.12683125,17.5851,16.64632,16.34442,16.2149,16.16444,752,301,4,522,3.28E+18,-5.08E-07,2909,54653,480,STAR
1.24E+18,221.7059248,0.083036875,18.73408,16.57406,15.69741,15.40479,15.24007,752,301,4,522,3.28E+18,4.16E-05,2909,54653,474,STAR
1.24E+18,221.7286446,0.179958953,17.19806,15.85121,15.27775,15.03811,14.9127,752,301,4,522,3.28E+18,0.000191119,2909,54653,473,STAR
1.24E+18,221.7336309,0.038727592,16.81096,15.53693,15.06481,14.9075,14.8363,752,301,4,522,3.30E+18,-1.02E-05,2934,54626,195,STAR
1.24E+18,221.7483904,0.203104256,19.02135,18.04371,17.85448,17.7672,17.72792,752,301,4,522,3.30E+18,-0.000419476,2934,54626,494,STAR
1.24E+18,221.8367087,0.010752297,19.14256,17.97742,17.5994,17.39993,17.28546,752,301,4,523,3.47E+17,0.02337876,308,51662,496,GALAXY
1.24E+18,221.9549924,0.097533239,17.97042,16.48779,15.85374,15.60425,15.44877,752,301,4,524,3.28E+18,-0.00043077,2909,54653,499,STAR
1.24E+18,222.0034816,0.063698796,17.49656,16.49883,16.2697,16.19641,16.19189,752,301,4,524,3.28E+18,0.000326769,2909,54653,492,STAR
1.24E+18,222.0534063,0.058321161,18.79219,17.08549,16.35181,16.02585,15.86136,752,301,4,524,3.30E+18,-0.000837872,2934,54626,175,STAR
1.24E+18,222.0627926,0.157504451,17.74343,16.64071,16.66866,16.7095,16.75649,752,301,4,524,3.28E+18,-0.00012427,2909,54653,494,STAR
1.24E+18,222.0808071,0.14284627,18.81512,17.62709,17.8121,17.95177,18.02573,752,301,4,524,3.28E+18,0.00040115,2909,54653,493,STAR
1.24E+18,221.9845619,0.06173912,19.50858,18.38037,18.30752,18.33813,18.39319,752,301,4,524,3.30E+18,5.27E-05,2934,54626,173,STAR
1.24E+18,222.0906484,0.206201007,18.0148,16.80293,16.27286,16.05801,15.95685,752,301,4,525,3.28E+18,-0.000138929,2909,54653,490,STAR
1.24E+18,222.1228857,0.169481713,16.66724,15.48608,15.48746,15.55609,15.64567,752,301,4,525,3.28E+18,-0.000206913,2909,54653,483,STAR
1.24E+18,222.1323696,0.028572133,18.4726,17.14293,16.54384,16.27626,16.12862,752,301,4,525,3.30E+18,7.57E-05,2934,54626,152,STAR
1.24E+18,222.1418618,0.165401457,16.68,15.74014,15.43778,15.32019,15.298,752,301,4,525,3.28E+18,-3.48E-05,2909,54653,515,STAR
1.24E+18,222.11428,0.201356928,18.98055,17.93353,17.50097,17.27692,17.15049,752,301,4,525,3.47E+17,0.02689551,308,51662,511,GALAXY
1.24E+18,222.2417939,0.178510494,16.48252,15.26722,15.07803,15.02143,15.00655,752,301,4,526,3.28E+18,0.000150598,2909,54653,512,STAR
1.24E+18,222.2711843,0.177552268,19.14602,18.15613,17.82858,17.70603,17.66971,752,301,4,526,3.30E+18,-0.000162979,2934,54626,514,STAR
1.24E+18,222.2843251,0.140093487,18.46793,18.22657,18.22423,18.08027,18.05953,752,301,4,526,3.48E+17,1.639496,309,51994,360,QSO
1.24E+18,222.4095633,0.165657487,18.31426,16.92112,16.39803,16.21412,16.14119,752,301,4,527,3.28E+18,-0.000216259,2909,54653,502,STAR
1.24E+18,222.4475646,0.194133533,18.31545,16.77258,16.14369,15.90647,15.7795,752,301,4,527,3.30E+18,-6.38E-05,2934,54626,557,STAR
1.24E+18,222.4492193,0.0465389,18.82688,17.43663,16.87482,16.66729,16.57317,752,301,4,527,3.28E+18,4.37E-05,2909,54653,556,STAR
1.24E+18,222.4717662,0.196620171,17.21712,15.99483,15.56339,15.41577,15.3763,752,301,4,527,3.30E+18,1.64E-05,2934,54626,560,STAR
1.24E+18,222.5154796,0.0328271,18.21097,17.12486,16.63745,16.43262,16.36126,752,301,4,527,3.28E+18,-0.000228696,2909,54653,555,STAR
1.24E+18,222.5066311,0.094049633,18.74623,17.66712,17.19659,17.01031,16.9326,752,301,4,527,3.28E+18,-0.000964143,2909,54653,558,STAR
1.24E+18,222.5024256,0.211236084,19.36526,19.25771,19.12723,18.78703,18.76191,752,301,4,527,3.47E+17,1.760031,308,51662,558,QSO
1.24E+18,222.5155131,0.097494535,17.1685,15.69857,15.00803,14.64114,14.37541,752,301,4,527,4.53E+18,0.04032281,4022,55352,997,GALAXY
1.24E+18,222.7080596,0.028984463,19.39818,19.36444,19.28526,18.94987,18.79534,752,301,4,529,3.47E+17,1.967892,308,51662,589,QSO
1.24E+18,222.7989193,0.023076468,17.27529,16.36855,16.04668,15.99549,15.95272,752,301,4,529,3.28E+18,-8.63E-05,2909,54653,594,STAR
1.24E+18,222.7274187,0.027662029,19.3647,17.68987,16.84094,16.42948,16.28495,752,301,4,529,3.48E+17,0.0430463,309,51994,307,GALAXY
1.24E+18,222.7191398,0.094502377,17.95802,16.00289,15.109,14.70508,14.35635,752,301,4,529,3.48E+17,0.04266683,309,51994,354,GALAXY
1.24E+18,222.7537326,0.076089353,18.7511,16.94146,16.08622,15.69205,15.37165,752,301,4,529,3.47E+17,0.04339977,308,51662,594,GALAXY
1.24E+18,222.8475736,0.007079606,17.53734,15.81781,15.03433,14.66825,14.38418,752,301,4,530,3.48E+17,0.02316491,309,51994,309,GALAXY
1.24E+18,145.2885765,0.34651158,19.22352,18.00232,17.37943,17.0111,16.76524,756,301,4,197,3.00E+17,0.06460119,266,51630,359,GALAXY
1.24E+18,145.2928209,0.376326323,19.31302,18.13527,17.67289,17.49996,17.44187,756,301,4,197,3.00E+17,0.000213372,266,51630,346,STAR
1.24E+18,145.5938073,0.278308382,19.1079,18.92201,18.59314,18.47573,18.40461,756,301,4,199,3.00E+17,1.4047,266,51630,396,QSO
1.24E+18,145.6372746,0.373311363,19.20753,17.87736,17.30583,17.08623,16.96132,756,301,4,199,3.00E+17,-3.48E-05,266,51630,390,STAR
1.24E+18,145.5940127,0.309420164,19.13766,17.23995,16.29899,15.78274,15.38905,756,301,4,199,3.00E+17,0.04570889,266,51630,383,GALAXY
1.24E+18,145.7652334,0.300216536,17.94163,16.54377,15.9877,15.77288,15.65827,756,301,4,200,3.00E+17,0.000126068,266,51630,431,STAR
1.24E+18,145.7751216,0.320237982,18.38335,17.32703,17.39917,17.56194,17.59595,756,301,4,200,3.00E+17,0.02492348,266,51630,438,GALAXY
1.24E+18,145.8001801,0.414171694,17.17863,15.42035,14.50936,14.03708,13.60173,756,301,4,200,3.00E+17,0.02524959,266,51630,430,GALAXY
1.24E+18,145.8265443,0.373109947,19.20228,17.71483,17.07567,16.80322,16.54525,756,301,4,200,3.00E+17,0.02156401,266,51630,435,GALAXY
1.24E+18,145.9479709,0.212025289,19.35604,17.38218,16.29403,15.80728,15.41712,756,301,4,201,5.41E+17,0.1435671,480,51989,246,GALAXY
1.24E+18,146.0846626,0.257262547,19.15385,17.74926,17.14627,16.90309,16.78826,756,301,4,202,3.00E+17,0.000343345,266,51630,497,STAR
1.24E+18,146.5039178,0.413836095,19.35893,17.89577,17.24237,16.99044,16.85701,756,301,4,205,3.01E+17,-5.47E-05,267,51608,343,STAR
1.24E+18,146.7859464,0.283566403,18.261,17.1095,16.60116,16.39906,16.30808,756,301,4,207,3.00E+17,0.000887095,266,51630,559,STAR
1.24E+18,146.8769253,0.361581671,18.85666,17.66109,17.03763,16.57114,16.35331,756,301,4,207,3.00E+17,0.1258487,266,51630,583,GALAXY
1.24E+18,146.8877424,0.217453981,19.52121,17.7441,16.88671,16.40612,16.02948,756,301,4,207,3.00E+17,0.06296776,266,51630,595,GALAXY
1.24E+18,146.9576557,0.39335311,18.62672,17.24185,16.66062,16.28336,16.01912,756,301,4,208,3.00E+17,0.06987419,266,51630,599,GALAXY
1.24E+18,147.1406214,0.41622499,19.02503,18.8155,18.51251,18.30922,18.31968,756,301,4,209,3.01E+17,1.487651,267,51608,349,QSO
1.24E+18,147.1928883,0.271932852,16.63782,15.67488,15.26671,15.07679,14.89407,756,301,4,209,3.00E+17,0.02016207,266,51630,638,GALAXY
1.24E+18,147.1283102,0.369214353,18.33496,16.86486,16.12504,15.7163,15.41633,756,301,4,209,3.00E+17,0.06984089,266,51630,634,GALAXY
1.24E+18,147.1505833,0.416565393,18.54785,16.8902,16.04284,15.58536,15.23375,756,301,4,209,3.00E+17,0.06453946,266,51630,622,GALAXY
1.24E+18,147.2388291,0.373755469,18.9361,18.59122,18.42903,18.18872,18.16567,756,301,4,210,3.00E+17,0.5838438,266,51630,628,QSO
1.24E+18,147.3055567,0.217659364,18.36063,17.22968,16.69767,16.42737,16.30265,756,301,4,210,3.00E+17,0.0199993,266,51630,640,GALAXY
1.24E+18,147.3092768,0.344253552,18.76178,17.56904,17.17087,16.79988,16.74775,756,301,4,210,3.01E+17,0.07294767,267,51608,358,GALAXY
1.24E+18,147.3267558,0.245529517,18.68131,17.26695,16.54334,16.1431,15.88703,756,301,4,210,3.00E+17,0.09284572,266,51630,632,GALAXY
1.24E+18,147.3940442,0.286559881,18.17326,17.10972,16.73453,16.57569,16.48905,756,301,4,211,3.01E+17,0.000909811,267,51608,359,STAR
1.24E+18,147.372674,0.24259471,18.6288,16.95032,16.20076,15.76268,15.44596,756,301,4,211,3.01E+17,0.06938305,267,51608,355,GALAXY
1.24E+18,147.3915089,0.325893925,19.54083,18.41205,18.20571,18.14277,18.09389,756,301,4,211,5.40E+17,0.000379827,480,51989,50,STAR
1.24E+18,147.4710386,0.315045767,17.53849,15.78786,14.9577,14.50264,14.2035,756,301,4,211,3.01E+17,0.06343265,267,51608,392,GALAXY
1.24E+18,147.4798277,0.32340536,17.82232,16.77606,16.33072,15.96423,15.79552,756,301,4,211,5.40E+17,0.06262219,480,51989,1,GALAXY
1.24E+18,147.7792915,0.22629139,18.9379,18.07063,17.7687,17.47927,17.428,756,301,4,213,3.01E+17,0.07421976,267,51608,438,GALAXY
1.24E+18,147.86459,0.255910737,19.01005,17.4565,16.64985,16.12796,15.78517,756,301,4,214,3.01E+17,0.0858379,267,51608,440,GALAXY
1.24E+18,147.895256,0.255656057,18.96667,16.99418,16.01497,15.57269,15.20947,756,301,4,214,3.01E+17,0.08539967,267,51608,434,GALAXY
1.24E+18,147.9453494,0.330468514,18.3126,16.54343,15.65867,15.23051,14.87113,756,301,4,214,3.01E+17,0.0844093,267,51608,467,GALAXY
1.24E+18,148.0587187,0.235931342,18.90142,16.91346,15.93626,15.49382,15.12776,756,301,4,215,3.01E+17,0.08517714,267,51608,473,GALAXY
1.24E+18,148.1345175,0.235816362,18.93353,16.98117,16.04544,15.60755,15.27932,756,301,4,216,3.01E+17,0.08571817,267,51608,465,GALAXY
1.24E+18,148.2130013,0.258008852,18.05346,16.95197,16.56443,16.43572,16.37421,756,301,4,216,3.02E+17,-0.000250462,268,51633,360,STAR
1.24E+18,148.1463653,0.249043875,18.8115,17.67166,17.08666,16.44283,16.44788,756,301,4,216,3.01E+17,0.08185273,267,51608,493,GALAXY
1.24E+18,148.1454086,0.249959208,18.6695,17.27253,16.70132,16.3242,16.04939,756,301,4,216,3.02E+17,0.08136201,268,51633,355,GALAXY
1.24E+18,148.156768,0.308844017,19.08723,17.12725,16.21387,15.77308,15.43097,756,301,4,216,3.01E+17,0.07949528,267,51608,489,GALAXY
1.24E+18,148.3241251,0.414280676,18.5513,17.5738,17.32834,17.29379,17.24489,756,301,4,217,3.01E+17,0.000616378,267,51608,506,STAR
1.24E+18,148.3614816,0.29370134,19.38438,18.18026,17.43588,17.02834,16.7131,756,301,4,217,3.02E+17,0.1647461,268,51633,352,GALAXY
1.24E+18,148.5405835,0.257637113,18.20682,17.03266,16.59724,16.39196,16.30338,756,301,4,218,3.01E+17,-0.000119558,267,51608,557,STAR
1.24E+18,148.5091722,0.239254904,18.94724,16.93945,16.02719,15.5921,15.2338,756,301,4,218,3.01E+17,0.06443697,267,51608,558,GALAXY
1.24E+18,148.6193353,0.254581836,18.73125,17.32479,16.61528,16.22564,15.93428,756,301,4,219,3.01E+17,0.08935121,267,51608,560,GALAXY
1.24E+18,148.7298003,0.378657616,17.50309,16.12255,15.50542,15.14933,14.95053,756,301,4,220,3.02E+17,0.04619598,268,51633,347,GALAXY
1.24E+18,148.8037534,0.284823322,18.67577,16.66072,15.65215,15.20135,14.83638,756,301,4,220,3.02E+17,0.08773474,268,51633,341,GALAXY
1.24E+18,148.8256879,0.389318411,19.46999,17.62246,16.7987,16.39751,16.10277,756,301,4,220,3.02E+17,0.04646964,268,51633,397,GALAXY
1.24E+18,148.8796272,0.354850328,19.09695,17.10244,16.01278,15.56219,15.18301,756,301,4,221,3.01E+17,0.1261049,267,51608,591,GALAXY
1.24E+18,148.9247501,0.222548913,18.85229,17.63904,17.04734,16.71426,16.4725,756,301,4,221,3.01E+17,0.03546179,267,51608,621,GALAXY
1.24E+18,173.5195719,-0.557342346,16.2971,14.81484,14.24055,14.02802,13.94047,756,301,2,385,3.22E+18,0.000173466,2862,54471,232,STAR
1.24E+18,173.5481015,-0.529011975,18.88037,17.8245,17.32858,17.12408,17.02691,756,301,2,386,3.22E+18,0.000373918,2862,54471,228,STAR
1.24E+18,173.5677765,-0.518067449,18.07876,17.10173,16.73598,16.59955,16.56311,756,301,2,386,3.22E+18,3.26E-05,2862,54471,198,STAR
1.24E+18,173.573276,-0.518472742,19.49648,19.36368,19.29852,19.11845,19.08193,756,301,2,386,3.18E+17,1.537378,282,51658,238,QSO
1.24E+18,173.6251838,-0.582770765,17.06594,15.61958,15.08671,14.87506,14.80705,756,301,2,386,3.22E+18,0.000608602,2862,54471,181,STAR
1.24E+18,173.5567728,-0.50157464,18.9136,17.10846,16.25669,15.83728,15.51905,756,301,2,386,3.18E+17,0.05013565,282,51658,232,GALAXY
1.24E+18,173.5809372,-0.501011498,19.52957,18.23156,17.68363,17.46576,17.36223,756,301,2,386,3.22E+18,0.000540614,2862,54471,199,STAR
